group,residual,angle,file_a,split_a,file_b,split_b,class
664,2.10,352.0,data_clean\train\def_front\cast_def_0_1154.jpeg,train,data_clean\val\def_front\cast_def_0_1634.jpeg,val,def_front
215,2.10,6.0,data_clean\train\def_front\cast_def_0_4297.jpeg,train,data_clean\val\def_front\cast_def_0_1477.jpeg,val,def_front
1582,2.10,6.0,data_clean\train\def_front\cast_def_0_5006.jpeg,train,data_clean\train\def_front\cast_def_0_7412.jpeg,train,def_front
17,2.11,342.0,data_clean\train\ok_front\cast_ok_0_3021.jpeg,train,data_clean\train\ok_front\cast_ok_0_6067.jpeg,train,ok_front
381,2.11,348.0,data_clean\train\def_front\cast_def_0_6265.jpeg,train,data_clean\val\def_front\cast_def_0_1320.jpeg,val,def_front
111,2.11,350.0,data_clean\train\def_front\cast_def_0_308.jpeg,train,data_clean\val\def_front\cast_def_0_2274.jpeg,val,def_front
648,2.11,354.0,data_clean\train\def_front\cast_def_0_6552.jpeg,train,data_clean\train\def_front\cast_def_0_6708.jpeg,train,def_front
46,2.11,0.0,data_clean\train\ok_front\cast_ok_0_1529.jpeg,train,data_clean\train\ok_front\cast_ok_0_3522.jpeg,train,ok_front
38,2.12,350.0,data_clean\train\def_front\cast_def_0_4420.jpeg,train,data_clean\train\def_front\cast_def_0_8820.jpeg,train,def_front
11,2.12,358.0,data_clean\train\def_front\cast_def_0_6856.jpeg,train,data_clean\train\def_front\cast_def_0_9539.jpeg,train,def_front
999,2.12,192.0,data_clean\train\ok_front\cast_ok_0_3769.jpeg,train,data_clean\train\ok_front\cast_ok_0_9531.jpeg,train,ok_front
6,2.12,348.0,data_clean\train\def_front\cast_def_0_3130.jpeg,train,data_clean\train\def_front\cast_def_0_5493.jpeg,train,def_front
685,2.12,354.0,data_clean\train\def_front\cast_def_0_8101.jpeg,train,data_clean\val\def_front\cast_def_0_555.jpeg,val,def_front
89,2.12,12.0,data_clean\train\def_front\cast_def_0_8474.jpeg,train,data_clean\train\def_front\cast_def_0_895.jpeg,train,def_front
2035,2.12,24.0,data_clean\train\ok_front\cast_ok_0_1688.jpeg,train,data_clean\train\ok_front\cast_ok_0_4512.jpeg,train,ok_front
540,2.13,342.0,data_clean\train\ok_front\cast_ok_0_2613.jpeg,train,data_clean\train\ok_front\cast_ok_0_5372.jpeg,train,ok_front
1869,2.13,0.0,data_clean\train\def_front\cast_def_0_2071.jpeg,train,data_clean\train\def_front\cast_def_0_4125.jpeg,train,def_front
1374,2.13,188.0,data_clean\train\ok_front\cast_ok_0_4723.jpeg,train,data_clean\train\ok_front\cast_ok_0_8715.jpeg,train,ok_front
244,2.13,350.0,data_clean\train\def_front\cast_def_0_3495.jpeg,train,data_clean\train\def_front\cast_def_0_92.jpeg,train,def_front
1293,2.13,356.0,data_clean\train\ok_front\cast_ok_0_7013.jpeg,train,data_clean\val\ok_front\cast_ok_0_5587.jpeg,val,ok_front
1606,2.14,8.0,data_clean\train\def_front\cast_def_0_3245.jpeg,train,data_clean\train\def_front\cast_def_0_4333.jpeg,train,def_front
1152,2.14,356.0,data_clean\train\def_front\cast_def_0_2854.jpeg,train,data_clean\train\def_front\cast_def_0_6979.jpeg,train,def_front
61,2.14,18.0,data_clean\train\ok_front\cast_ok_0_4440.jpeg,train,data_clean\train\ok_front\cast_ok_0_5108.jpeg,train,ok_front
1107,2.14,12.0,data_clean\train\def_front\cast_def_0_3158.jpeg,train,data_clean\train\def_front\cast_def_0_4797.jpeg,train,def_front
1096,2.14,342.0,data_clean\train\def_front\cast_def_0_3804.jpeg,train,data_clean\val\def_front\cast_def_0_514.jpeg,val,def_front
198,2.15,352.0,data_clean\train\def_front\cast_def_0_3974.jpeg,train,data_clean\train\def_front\cast_def_0_8331.jpeg,train,def_front
654,2.15,4.0,data_clean\train\def_front\cast_def_0_1084.jpeg,train,data_clean\train\def_front\cast_def_0_1815.jpeg,train,def_front
15,2.15,10.0,data_clean\train\ok_front\cast_ok_0_102.jpeg,train,data_clean\train\ok_front\cast_ok_0_2099.jpeg,train,ok_front
164,2.16,164.0,data_clean\train\ok_front\cast_ok_0_5991.jpeg,train,data_clean\train\ok_front\cast_ok_0_805.jpeg,train,ok_front
1722,2.16,8.0,data_clean\train\def_front\cast_def_0_6706.jpeg,train,data_clean\train\def_front\cast_def_0_8876.jpeg,train,def_front
85,2.16,6.0,data_clean\train\def_front\cast_def_0_5207.jpeg,train,data_clean\val\def_front\cast_def_0_1392.jpeg,val,def_front
43,2.16,344.0,data_clean\train\ok_front\cast_ok_0_1550.jpeg,train,data_clean\train\ok_front\cast_ok_0_5280.jpeg,train,ok_front
614,2.16,10.0,data_clean\train\ok_front\cast_ok_0_3500.jpeg,train,data_clean\train\ok_front\cast_ok_0_5912.jpeg,train,ok_front
149,2.17,10.0,data_clean\train\ok_front\cast_ok_0_1708.jpeg,train,data_clean\train\ok_front\cast_ok_0_6101.jpeg,train,ok_front
3,2.17,12.0,data_clean\train\def_front\cast_def_0_8218.jpeg,train,data_clean\val\def_front\cast_def_0_197.jpeg,val,def_front
112,2.17,356.0,data_clean\train\def_front\cast_def_0_7118.jpeg,train,data_clean\train\def_front\cast_def_0_7887.jpeg,train,def_front
111,2.17,4.0,data_clean\train\def_front\cast_def_0_2558.jpeg,train,data_clean\train\def_front\cast_def_0_8495.jpeg,train,def_front
6,2.17,18.0,data_clean\train\def_front\cast_def_0_450.jpeg,train,data_clean\train\def_front\cast_def_0_4615.jpeg,train,def_front
964,2.18,348.0,data_clean\train\ok_front\cast_ok_0_593.jpeg,train,data_clean\train\ok_front\cast_ok_0_6680.jpeg,train,ok_front
149,2.18,354.0,data_clean\train\ok_front\cast_ok_0_6101.jpeg,train,data_clean\val\ok_front\cast_ok_0_2867.jpeg,val,ok_front
181,2.18,4.0,data_clean\train\def_front\cast_def_0_1162.jpeg,train,data_clean\train\def_front\cast_def_0_9750.jpeg,train,def_front
14,2.18,8.0,data_clean\train\def_front\cast_def_0_5365.jpeg,train,data_clean\train\def_front\cast_def_0_9381.jpeg,train,def_front
652,2.18,6.0,data_clean\train\def_front\cast_def_0_1061.jpeg,train,data_clean\train\def_front\cast_def_0_5004.jpeg,train,def_front
465,2.18,10.0,data_clean\train\def_front\cast_def_0_8355.jpeg,train,data_clean\train\def_front\cast_def_0_8411.jpeg,train,def_front
247,2.19,8.0,data_clean\train\def_front\cast_def_0_3892.jpeg,train,data_clean\train\def_front\cast_def_0_9930.jpeg,train,def_front
1311,2.19,0.0,data_clean\train\ok_front\cast_ok_0_4672.jpeg,train,data_clean\train\ok_front\cast_ok_0_6873.jpeg,train,ok_front
360,2.19,348.0,data_clean\train\def_front\cast_def_0_348.jpeg,train,data_clean\train\def_front\cast_def_0_8503.jpeg,train,def_front
119,2.19,352.0,data_clean\train\def_front\cast_def_0_5687.jpeg,train,data_clean\train\def_front\cast_def_0_9157.jpeg,train,def_front
961,2.19,4.0,data_clean\train\ok_front\cast_ok_0_2642.jpeg,train,data_clean\train\ok_front\cast_ok_0_5032.jpeg,train,ok_front
34,2.19,6.0,data_clean\train\def_front\cast_def_0_2258.jpeg,train,data_clean\train\def_front\cast_def_0_5332.jpeg,train,def_front
198,2.19,348.0,data_clean\train\def_front\cast_def_0_1775.jpeg,train,data_clean\train\def_front\cast_def_0_9523.jpeg,train,def_front
444,2.19,8.0,data_clean\train\def_front\cast_def_0_339.jpeg,train,data_clean\val\def_front\cast_def_0_26.jpeg,val,def_front
604,2.19,12.0,data_clean\train\ok_front\cast_ok_0_3691.jpeg,train,data_clean\train\ok_front\cast_ok_0_7402.jpeg,train,ok_front
492,2.20,14.0,data_clean\train\ok_front\cast_ok_0_5802.jpeg,train,data_clean\train\ok_front\cast_ok_0_7021.jpeg,train,ok_front
677,2.20,10.0,data_clean\train\def_front\cast_def_0_2604.jpeg,train,data_clean\train\def_front\cast_def_0_9314.jpeg,train,def_front
368,2.20,6.0,data_clean\train\def_front\cast_def_0_6222.jpeg,train,data_clean\val\def_front\cast_def_0_1323.jpeg,val,def_front
475,2.20,26.0,data_clean\train\ok_front\cast_ok_0_1005.jpeg,train,data_clean\train\ok_front\cast_ok_0_149.jpeg,train,ok_front
1311,2.21,346.0,data_clean\train\ok_front\cast_ok_0_1456.jpeg,train,data_clean\train\ok_front\cast_ok_0_361.jpeg,train,ok_front
378,2.21,180.0,data_clean\train\def_front\cast_def_0_8988.jpeg,train,data_clean\train\def_front\cast_def_0_9437.jpeg,train,def_front
195,2.21,90.0,data_clean\train\def_front\cast_def_0_1697.jpeg,train,data_clean\train\def_front\cast_def_0_6115.jpeg,train,def_front
464,2.21,348.0,data_clean\train\def_front\cast_def_0_4754.jpeg,train,data_clean\train\def_front\cast_def_0_7490.jpeg,train,def_front
1183,2.21,10.0,data_clean\train\def_front\cast_def_0_3320.jpeg,train,data_clean\train\def_front\cast_def_0_7898.jpeg,train,def_front
83,2.21,348.0,data_clean\train\def_front\cast_def_0_1244.jpeg,train,data_clean\train\def_front\cast_def_0_9221.jpeg,train,def_front
95,2.21,10.0,data_clean\train\def_front\cast_def_0_3115.jpeg,train,data_clean\train\def_front\cast_def_0_848.jpeg,train,def_front
3,2.21,354.0,data_clean\train\def_front\cast_def_0_6955.jpeg,train,data_clean\val\def_front\cast_def_0_197.jpeg,val,def_front
79,2.21,352.0,data_clean\train\def_front\cast_def_0_109.jpeg,train,data_clean\train\def_front\cast_def_0_1127.jpeg,train,def_front
14,2.22,348.0,data_clean\train\def_front\cast_def_0_8349.jpeg,train,data_clean\train\def_front\cast_def_0_9381.jpeg,train,def_front
9,2.22,10.0,data_clean\train\def_front\cast_def_0_3145.jpeg,train,data_clean\val\def_front\cast_def_0_2393.jpeg,val,def_front
398,2.22,346.0,data_clean\train\def_front\cast_def_0_5358.jpeg,train,data_clean\train\def_front\cast_def_0_6310.jpeg,train,def_front
436,2.22,344.0,data_clean\train\def_front\cast_def_0_4893.jpeg,train,data_clean\train\def_front\cast_def_0_8474.jpeg,train,def_front
266,2.22,4.0,data_clean\train\ok_front\cast_ok_0_5129.jpeg,train,data_clean\train\ok_front\cast_ok_0_8546.jpeg,train,ok_front
23,2.22,18.0,data_clean\train\ok_front\cast_ok_0_6346.jpeg,train,data_clean\val\ok_front\cast_ok_0_1120.jpeg,val,ok_front
540,2.22,4.0,data_clean\train\ok_front\cast_ok_0_1907.jpeg,train,data_clean\train\ok_front\cast_ok_0_6026.jpeg,train,ok_front
258,2.23,70.0,data_clean\train\def_front\cast_def_0_5430.jpeg,train,data_clean\train\def_front\cast_def_0_5631.jpeg,train,def_front
98,2.23,348.0,data_clean\train\def_front\cast_def_0_5022.jpeg,train,data_clean\train\def_front\cast_def_0_9893.jpeg,train,def_front
1051,2.23,346.0,data_clean\train\def_front\cast_def_0_2685.jpeg,train,data_clean\train\def_front\cast_def_0_7915.jpeg,train,def_front
343,2.23,350.0,data_clean\train\ok_front\cast_ok_0_8887.jpeg,train,data_clean\train\ok_front\cast_ok_0_9298.jpeg,train,ok_front
733,2.23,354.0,data_clean\train\def_front\cast_def_0_7703.jpeg,train,data_clean\train\def_front\cast_def_0_9000.jpeg,train,def_front
356,2.23,348.0,data_clean\train\def_front\cast_def_0_1021.jpeg,train,data_clean\train\def_front\cast_def_0_9325.jpeg,train,def_front
1051,2.23,340.0,data_clean\train\def_front\cast_def_0_2685.jpeg,train,data_clean\val\def_front\cast_def_0_1517.jpeg,val,def_front
3,2.23,10.0,data_clean\train\def_front\cast_def_0_56.jpeg,train,data_clean\train\def_front\cast_def_0_8218.jpeg,train,def_front
64,2.24,44.0,data_clean\train\ok_front\cast_ok_0_2384.jpeg,train,data_clean\val\ok_front\cast_ok_0_2926.jpeg,val,ok_front
343,2.25,8.0,data_clean\train\ok_front\cast_ok_0_5096.jpeg,train,data_clean\train\ok_front\cast_ok_0_8887.jpeg,train,ok_front
818,2.25,346.0,data_clean\train\def_front\cast_def_0_5858.jpeg,train,data_clean\train\def_front\cast_def_0_7002.jpeg,train,def_front
,2.25,8.0,data_clean\train\ok_front\cast_ok_0_4380.jpeg,train,data_clean\train\ok_front\cast_ok_0_802.jpeg,train,ok_front
105,2.25,10.0,data_clean\train\def_front\cast_def_0_6676.jpeg,train,data_clean\train\def_front\cast_def_0_6776.jpeg,train,def_front
89,2.25,346.0,data_clean\train\def_front\cast_def_0_3571.jpeg,train,data_clean\train\def_front\cast_def_0_6686.jpeg,train,def_front
214,2.25,348.0,data_clean\train\def_front\cast_def_0_1997.jpeg,train,data_clean\train\def_front\cast_def_0_6703.jpeg,train,def_front
300,2.25,10.0,data_clean\train\ok_front\cast_ok_0_1756.jpeg,train,data_clean\train\ok_front\cast_ok_0_7206.jpeg,train,ok_front
112,2.25,14.0,data_clean\train\def_front\cast_def_0_3227.jpeg,train,data_clean\train\def_front\cast_def_0_7887.jpeg,train,def_front
344,2.25,0.0,data_clean\train\ok_front\cast_ok_0_4007.jpeg,train,data_clean\train\ok_front\cast_ok_0_5457.jpeg,train,ok_front
39,2.26,38.0,data_clean\train\ok_front\cast_ok_0_3278.jpeg,train,data_clean\train\ok_front\cast_ok_0_841.jpeg,train,ok_front
866,2.26,0.0,data_clean\train\ok_front\cast_ok_0_1158.jpeg,train,data_clean\train\ok_front\cast_ok_0_3545.jpeg,train,ok_front
245,2.26,350.0,data_clean\train\def_front\cast_def_0_4747.jpeg,train,data_clean\train\def_front\cast_def_0_8824.jpeg,train,def_front
1189,2.26,14.0,data_clean\train\def_front\cast_def_0_3479.jpeg,train,data_clean\train\def_front\cast_def_0_8794.jpeg,train,def_front
1738,2.26,4.0,data_clean\train\def_front\cast_def_0_8622.jpeg,train,data_clean\val\def_front\cast_def_0_174.jpeg,val,def_front
633,2.26,0.0,data_clean\train\ok_front\cast_ok_0_4739.jpeg,train,data_clean\train\ok_front\cast_ok_0_586.jpeg,train,ok_front
436,2.26,16.0,data_clean\train\def_front\cast_def_0_4893.jpeg,train,data_clean\train\def_front\cast_def_0_9390.jpeg,train,def_front
144,2.26,208.0,data_clean\train\ok_front\cast_ok_0_1615.jpeg,train,data_clean\train\ok_front\cast_ok_0_3022.jpeg,train,ok_front
1732,2.26,0.0,data_clean\train\def_front\cast_def_0_853.jpeg,train,data_clean\train\def_front\cast_def_0_9581.jpeg,train,def_front
6,2.26,352.0,data_clean\train\def_front\cast_def_0_378.jpeg,train,data_clean\train\def_front\cast_def_0_5493.jpeg,train,def_front
402,2.26,4.0,data_clean\train\def_front\cast_def_0_4103.jpeg,train,data_clean\train\def_front\cast_def_0_9500.jpeg,train,def_front
125,2.27,212.0,data_clean\train\def_front\cast_def_0_5705.jpeg,train,data_clean\train\def_front\cast_def_0_978.jpeg,train,def_front
330,2.27,0.0,data_clean\train\ok_front\cast_ok_0_40.jpeg,train,data_clean\train\ok_front\cast_ok_0_9941.jpeg,train,ok_front
824,2.27,16.0,data_clean\train\def_front\cast_def_0_7608.jpeg,train,data_clean\train\def_front\cast_def_0_9032.jpeg,train,def_front
1608,2.27,14.0,data_clean\train\def_front\cast_def_0_3527.jpeg,train,data_clean\train\def_front\cast_def_0_3940.jpeg,train,def_front
119,2.27,10.0,data_clean\train\def_front\cast_def_0_5242.jpeg,train,data_clean\train\def_front\cast_def_0_5687.jpeg,train,def_front
245,2.27,12.0,data_clean\train\def_front\cast_def_0_3545.jpeg,train,data_clean\train\def_front\cast_def_0_712.jpeg,train,def_front
383,2.27,24.0,data_clean\train\def_front\cast_def_0_3514.jpeg,train,data_clean\train\def_front\cast_def_0_8156.jpeg,train,def_front
262,2.28,346.0,data_clean\train\ok_front\cast_ok_0_6878.jpeg,train,data_clean\val\ok_front\cast_ok_0_235.jpeg,val,ok_front
212,2.28,12.0,data_clean\train\def_front\cast_def_0_2933.jpeg,train,data_clean\train\def_front\cast_def_0_7206.jpeg,train,def_front
591,2.28,14.0,data_clean\train\ok_front\cast_ok_0_5042.jpeg,train,data_clean\train\ok_front\cast_ok_0_9289.jpeg,train,ok_front
206,2.28,8.0,data_clean\train\def_front\cast_def_0_3363.jpeg,train,data_clean\train\def_front\cast_def_0_6634.jpeg,train,def_front
8,2.28,356.0,data_clean\train\ok_front\cast_ok_0_6982.jpeg,train,data_clean\train\ok_front\cast_ok_0_9684.jpeg,train,ok_front
427,2.28,356.0,data_clean\train\def_front\cast_def_0_7561.jpeg,train,data_clean\val\def_front\cast_def_0_1153.jpeg,val,def_front
103,2.28,18.0,data_clean\train\def_front\cast_def_0_3882.jpeg,train,data_clean\train\def_front\cast_def_0_774.jpeg,train,def_front
6,2.28,358.0,data_clean\train\def_front\cast_def_0_4615.jpeg,train,data_clean\train\def_front\cast_def_0_9627.jpeg,train,def_front
108,2.28,12.0,data_clean\train\def_front\cast_def_0_2715.jpeg,train,data_clean\train\def_front\cast_def_0_5456.jpeg,train,def_front
14,2.28,14.0,data_clean\train\def_front\cast_def_0_8349.jpeg,train,data_clean\train\def_front\cast_def_0_92.jpeg,train,def_front
11,2.28,350.0,data_clean\train\def_front\cast_def_0_9468.jpeg,train,data_clean\val\def_front\cast_def_0_9925.jpeg,val,def_front
664,2.29,4.0,data_clean\train\def_front\cast_def_0_1154.jpeg,train,data_clean\train\def_front\cast_def_0_1457.jpeg,train,def_front
496,2.29,0.0,data_clean\train\ok_front\cast_ok_0_2944.jpeg,train,data_clean\val\ok_front\cast_ok_0_1958.jpeg,val,ok_front
727,2.29,8.0,data_clean\train\def_front\cast_def_0_2074.jpeg,train,data_clean\val\def_front\cast_def_0_1215.jpeg,val,def_front
262,2.29,10.0,data_clean\train\ok_front\cast_ok_0_5768.jpeg,train,data_clean\val\ok_front\cast_ok_0_235.jpeg,val,ok_front
10,2.29,6.0,data_clean\train\def_front\cast_def_0_4289.jpeg,train,data_clean\train\def_front\cast_def_0_7737.jpeg,train,def_front
228,2.29,0.0,data_clean\train\def_front\cast_def_0_2681.jpeg,train,data_clean\train\def_front\cast_def_0_5350.jpeg,train,def_front
967,2.29,346.0,data_clean\train\ok_front\cast_ok_0_6295.jpeg,train,data_clean\train\ok_front\cast_ok_0_7629.jpeg,train,ok_front
381,2.29,348.0,data_clean\train\def_front\cast_def_0_4311.jpeg,train,data_clean\val\def_front\cast_def_0_468.jpeg,val,def_front
6,2.29,350.0,data_clean\train\def_front\cast_def_0_4615.jpeg,train,data_clean\train\def_front\cast_def_0_9220.jpeg,train,def_front
981,2.30,104.0,data_clean\train\ok_front\cast_ok_0_3300.jpeg,train,data_clean\train\ok_front\cast_ok_0_7168.jpeg,train,ok_front
2002,2.30,356.0,data_clean\train\def_front\cast_def_0_7473.jpeg,train,data_clean\train\def_front\cast_def_0_8179.jpeg,train,def_front
910,2.30,356.0,data_clean\train\ok_front\cast_ok_0_1677.jpeg,train,data_clean\train\ok_front\cast_ok_0_9280.jpeg,train,ok_front
184,2.30,8.0,data_clean\train\def_front\cast_def_0_5545.jpeg,train,data_clean\train\def_front\cast_def_0_9266.jpeg,train,def_front
344,2.30,0.0,data_clean\train\ok_front\cast_ok_0_5457.jpeg,train,data_clean\train\ok_front\cast_ok_0_9532.jpeg,train,ok_front
1026,2.30,10.0,data_clean\train\ok_front\cast_ok_0_5102.jpeg,train,data_clean\train\ok_front\cast_ok_0_5965.jpeg,train,ok_front
675,2.31,176.0,data_clean\train\def_front\cast_def_0_1287.jpeg,train,data_clean\train\def_front\cast_def_0_4241.jpeg,train,def_front
427,2.31,14.0,data_clean\train\def_front\cast_def_0_6775.jpeg,train,data_clean\val\def_front\cast_def_0_1153.jpeg,val,def_front
1571,2.31,8.0,data_clean\train\def_front\cast_def_0_2656.jpeg,train,data_clean\train\def_front\cast_def_0_3986.jpeg,train,def_front
188,2.31,12.0,data_clean\train\def_front\cast_def_0_1182.jpeg,train,data_clean\train\def_front\cast_def_0_3661.jpeg,train,def_front
575,2.31,310.0,data_clean\train\ok_front\cast_ok_0_3009.jpeg,train,data_clean\train\ok_front\cast_ok_0_9386.jpeg,train,ok_front
1005,2.31,354.0,data_clean\train\ok_front\cast_ok_0_6933.jpeg,train,data_clean\train\ok_front\cast_ok_0_7318.jpeg,train,ok_front
853,2.31,348.0,data_clean\train\def_front\cast_def_0_910.jpeg,train,data_clean\train\def_front\cast_def_0_9359.jpeg,train,def_front
933,2.31,8.0,data_clean\train\ok_front\cast_ok_0_7671.jpeg,train,data_clean\train\ok_front\cast_ok_0_9840.jpeg,train,ok_front
258,2.32,70.0,data_clean\train\def_front\cast_def_0_5430.jpeg,train,data_clean\train\def_front\cast_def_0_8755.jpeg,train,def_front
14,2.32,344.0,data_clean\train\def_front\cast_def_0_5365.jpeg,train,data_clean\train\def_front\cast_def_0_6589.jpeg,train,def_front
795,2.32,10.0,data_clean\train\def_front\cast_def_0_3601.jpeg,train,data_clean\val\def_front\cast_def_0_3412.jpeg,val,def_front
103,2.32,0.0,data_clean\train\def_front\cast_def_0_774.jpeg,train,data_clean\train\def_front\cast_def_0_9382.jpeg,train,def_front
1116,2.32,354.0,data_clean\train\def_front\cast_def_0_2203.jpeg,train,data_clean\val\def_front\cast_def_0_1137.jpeg,val,def_front
139,2.32,0.0,data_clean\train\ok_front\cast_ok_0_1516.jpeg,train,data_clean\train\ok_front\cast_ok_0_6813.jpeg,train,ok_front
244,2.32,14.0,data_clean\train\def_front\cast_def_0_3495.jpeg,train,data_clean\train\def_front\cast_def_0_6281.jpeg,train,def_front
1280,2.32,8.0,data_clean\train\def_front\cast_def_0_9635.jpeg,train,data_clean\val\def_front\cast_def_0_2299.jpeg,val,def_front
596,2.32,30.0,data_clean\train\ok_front\cast_ok_0_5997.jpeg,train,data_clean\train\ok_front\cast_ok_0_7712.jpeg,train,ok_front
