file,cluster,distance_to_centre
data_clean\train\def_front\cast_def_0_4034.jpeg,1,42.2101
data_clean\train\def_front\cast_def_0_3363.jpeg,1,42.2571
data_clean\train\def_front\cast_def_0_4830.jpeg,1,42.5300
data_clean\train\def_front\cast_def_0_5624.jpeg,1,42.6311
data_clean\train\def_front\cast_def_0_987.jpeg,1,42.6390
data_clean\train\def_front\cast_def_0_9841.jpeg,1,42.7231
data_clean\train\def_front\cast_def_0_5074.jpeg,1,42.7300
data_clean\val\def_front\cast_def_0_3108.jpeg,1,42.9486
data_clean\train\def_front\cast_def_0_1405.jpeg,1,42.9848
data_clean\train\def_front\cast_def_0_3276.jpeg,1,43.1608
data_clean\train\def_front\cast_def_0_2983.jpeg,1,43.2197
data_clean\train\def_front\cast_def_0_4806.jpeg,1,43.3873
data_clean\train\def_front\cast_def_0_3433.jpeg,1,43.4127
data_clean\train\def_front\cast_def_0_7887.jpeg,1,43.5505
data_clean\train\def_front\cast_def_0_1884.jpeg,1,43.5932
data_clean\train\def_front\cast_def_0_9628.jpeg,1,43.6742
data_clean\val\def_front\new__0_4505.jpeg,1,43.7314
data_clean\train\def_front\cast_def_0_404.jpeg,1,43.7537
data_clean\train\def_front\cast_def_0_89.jpeg,1,43.8471
data_clean\train\def_front\cast_def_0_6705.jpeg,1,43.9063
data_clean\train\def_front\cast_def_0_2556.jpeg,1,44.0314
data_clean\train\def_front\cast_def_0_3981.jpeg,1,44.2817
data_clean\train\def_front\cast_def_0_5175.jpeg,1,44.3155
data_clean\train\def_front\cast_def_0_6219.jpeg,1,44.3501
data_clean\train\def_front\cast_def_0_8893.jpeg,1,44.5698
data_clean\train\def_front\cast_def_0_810.jpeg,1,44.5972
data_clean\train\def_front\cast_def_0_8570.jpeg,1,44.6767
data_clean\train\def_front\cast_def_0_7672.jpeg,1,44.8898
data_clean\train\def_front\cast_def_0_2599.jpeg,1,45.1300
data_clean\train\def_front\cast_def_0_8322.jpeg,1,45.1592
data_clean\train\def_front\cast_def_0_3076.jpeg,1,45.2100
data_clean\train\def_front\cast_def_0_451.jpeg,1,45.2255
data_clean\train\def_front\cast_def_0_5864.jpeg,1,45.3104
data_clean\train\def_front\cast_def_0_8068.jpeg,1,45.3432
data_clean\train\def_front\cast_def_0_7583.jpeg,1,45.4426
data_clean\train\def_front\cast_def_0_7693.jpeg,1,45.5639
data_clean\train\def_front\cast_def_0_7488.jpeg,1,45.6461
data_clean\train\def_front\cast_def_0_2896.jpeg,1,45.6469
data_clean\train\def_front\cast_def_0_2046.jpeg,1,45.6997
data_clean\train\def_front\cast_def_0_2170.jpeg,1,45.7777
data_clean\train\def_front\cast_def_0_6258.jpeg,1,46.0058
data_clean\train\def_front\cast_def_0_8403.jpeg,1,46.0820
data_clean\train\def_front\cast_def_0_6660.jpeg,1,46.5003
data_clean\train\def_front\cast_def_0_5877.jpeg,1,46.6941
data_clean\train\def_front\cast_def_0_4768.jpeg,1,46.7416
data_clean\val\def_front\cast_def_0_1471.jpeg,1,47.1008
data_clean\train\def_front\cast_def_0_4129.jpeg,1,47.1265
data_clean\train\def_front\cast_def_0_4503.jpeg,1,47.1651
data_clean\train\def_front\cast_def_0_5481.jpeg,1,47.2585
data_clean\train\def_front\cast_def_0_9600.jpeg,1,47.3571
data_clean\train\def_front\cast_def_0_409.jpeg,1,47.5154
data_clean\train\def_front\cast_def_0_4349.jpeg,1,47.5344
data_clean\train\def_front\cast_def_0_3937.jpeg,1,47.9362
data_clean\val\def_front\cast_def_0_1635.jpeg,1,47.9941
data_clean\train\def_front\cast_def_0_1088.jpeg,1,48.1210
data_clean\train\def_front\cast_def_0_5234.jpeg,1,48.1792
data_clean\train\def_front\cast_def_0_7006.jpeg,1,48.6456
data_clean\train\def_front\cast_def_0_1985.jpeg,1,48.7068
data_clean\train\def_front\cast_def_0_6591.jpeg,1,48.7288
data_clean\train\def_front\cast_def_0_3985.jpeg,1,48.7440
data_clean\train\def_front\cast_def_0_8847.jpeg,1,48.8289
data_clean\train\def_front\cast_def_0_7062.jpeg,1,48.8606
data_clean\train\def_front\cast_def_0_5188.jpeg,1,48.8676
data_clean\train\def_front\cast_def_0_3317.jpeg,1,48.8943
data_clean\train\def_front\cast_def_0_608.jpeg,1,48.9170
data_clean\train\def_front\cast_def_0_8811.jpeg,1,48.9710
data_clean\train\def_front\cast_def_0_6017.jpeg,1,49.3453
data_clean\train\def_front\cast_def_0_7238.jpeg,1,49.3589
data_clean\train\def_front\cast_def_0_2.jpeg,1,49.7134
data_clean\train\def_front\cast_def_0_8884.jpeg,1,49.7657
data_clean\train\def_front\cast_def_0_8290.jpeg,1,49.8239
data_clean\train\def_front\cast_def_0_766.jpeg,1,49.8853
data_clean\train\def_front\cast_def_0_1278.jpeg,1,49.9658
data_clean\train\def_front\cast_def_0_9389.jpeg,1,50.0091
data_clean\val\def_front\cast_def_0_257.jpeg,1,50.0405
data_clean\train\def_front\cast_def_0_387.jpeg,1,50.4284
data_clean\train\def_front\cast_def_0_8505.jpeg,1,50.4328
data_clean\val\def_front\cast_def_0_1555.jpeg,1,50.4623
data_clean\train\def_front\cast_def_0_6169.jpeg,1,50.4764
data_clean\train\def_front\cast_def_0_5518.jpeg,1,50.4795
data_clean\train\def_front\cast_def_0_6474.jpeg,1,50.4939
data_clean\train\def_front\cast_def_0_3566.jpeg,1,50.6305
data_clean\train\def_front\cast_def_0_3154.jpeg,1,50.9930
data_clean\train\def_front\cast_def_0_5595.jpeg,1,51.0381
data_clean\train\def_front\cast_def_0_1972.jpeg,1,51.1176
data_clean\train\def_front\cast_def_0_7119.jpeg,1,51.1663
data_clean\train\def_front\cast_def_0_8609.jpeg,1,51.2543
data_clean\val\def_front\cast_def_0_2515.jpeg,1,51.3656
data_clean\train\def_front\cast_def_0_7387.jpeg,1,51.3706
data_clean\train\def_front\cast_def_0_5363.jpeg,1,51.4521
data_clean\train\def_front\cast_def_0_5274.jpeg,1,51.6978
data_clean\train\def_front\cast_def_0_8029.jpeg,1,51.8791
data_clean\train\def_front\cast_def_0_835.jpeg,1,51.9405
data_clean\val\def_front\cast_def_0_1682.jpeg,1,52.1207
data_clean\train\def_front\cast_def_0_3760.jpeg,1,52.1442
data_clean\train\def_front\cast_def_0_9393.jpeg,1,52.2090
data_clean\train\def_front\cast_def_0_6555.jpeg,1,52.3850
data_clean\train\def_front\cast_def_0_9811.jpeg,1,52.7479
data_clean\train\def_front\cast_def_0_9558.jpeg,1,52.7744
data_clean\train\def_front\cast_def_0_8046.jpeg,1,52.8245
data_clean\train\def_front\cast_def_0_4473.jpeg,1,52.8385
data_clean\train\def_front\cast_def_0_957.jpeg,1,52.9006
data_clean\train\def_front\cast_def_0_1832.jpeg,1,52.9027
data_clean\train\def_front\cast_def_0_965.jpeg,1,53.2958
data_clean\train\def_front\cast_def_0_3028.jpeg,1,53.3610
data_clean\train\def_front\cast_def_0_1960.jpeg,1,53.6860
data_clean\val\def_front\cast_def_0_560.jpeg,1,53.7947
data_clean\train\def_front\cast_def_0_3772.jpeg,1,53.8137
data_clean\train\def_front\cast_def_0_7702.jpeg,1,53.9674
data_clean\train\def_front\cast_def_0_9409.jpeg,1,54.0960
data_clean\train\def_front\cast_def_0_6285.jpeg,1,54.4567
data_clean\train\def_front\cast_def_0_3619.jpeg,1,54.5730
data_clean\train\def_front\cast_def_0_6605.jpeg,1,54.6003
data_clean\val\def_front\cast_def_0_462.jpeg,1,54.7103
data_clean\train\def_front\cast_def_0_8328.jpeg,1,54.8703
data_clean\train\def_front\cast_def_0_7390.jpeg,1,55.0039
data_clean\train\def_front\cast_def_0_1998.jpeg,1,55.0158
data_clean\train\def_front\cast_def_0_3754.jpeg,1,55.0586
data_clean\train\def_front\cast_def_0_3333.jpeg,1,55.0856
data_clean\train\def_front\cast_def_0_5492.jpeg,1,55.0993
data_clean\train\def_front\cast_def_0_8412.jpeg,1,55.1008
data_clean\train\def_front\cast_def_0_6638.jpeg,1,55.3185
data_clean\train\def_front\cast_def_0_8904.jpeg,1,55.6720
data_clean\train\def_front\cast_def_0_6484.jpeg,1,56.0606
data_clean\train\def_front\cast_def_0_8021.jpeg,1,56.1464
data_clean\train\def_front\cast_def_0_4527.jpeg,1,56.2118
data_clean\train\def_front\cast_def_0_372.jpeg,1,56.2811
data_clean\train\def_front\cast_def_0_4206.jpeg,1,56.3825
data_clean\train\def_front\cast_def_0_3872.jpeg,1,56.4546
data_clean\train\def_front\cast_def_0_8288.jpeg,1,56.5087
data_clean\train\def_front\cast_def_0_3745.jpeg,1,56.6734
data_clean\train\def_front\cast_def_0_2090.jpeg,1,57.0185
data_clean\train\def_front\cast_def_0_9556.jpeg,1,57.0488
data_clean\train\def_front\cast_def_0_7954.jpeg,1,57.1460
data_clean\train\def_front\cast_def_0_6912.jpeg,1,57.8244
data_clean\train\def_front\cast_def_0_1866.jpeg,1,57.9051
data_clean\train\def_front\cast_def_0_6622.jpeg,1,57.9230
data_clean\val\def_front\cast_def_0_2420.jpeg,1,58.0925
data_clean\train\def_front\cast_def_0_2664.jpeg,1,58.2515
data_clean\train\def_front\cast_def_0_3334.jpeg,1,58.2667
data_clean\train\def_front\cast_def_0_4623.jpeg,1,58.5743
data_clean\train\def_front\cast_def_0_3310.jpeg,1,58.7110
data_clean\train\def_front\cast_def_0_2431.jpeg,1,58.9111
data_clean\train\def_front\cast_def_0_1827.jpeg,1,59.3108
data_clean\train\def_front\cast_def_0_1459.jpeg,1,59.3938
data_clean\train\def_front\cast_def_0_4886.jpeg,1,59.4710
data_clean\train\def_front\cast_def_0_9192.jpeg,1,59.5118
data_clean\train\def_front\cast_def_0_7937.jpeg,1,59.5278
data_clean\train\def_front\cast_def_0_3993.jpeg,1,59.5504
data_clean\train\def_front\cast_def_0_7079.jpeg,1,59.5747
data_clean\train\def_front\cast_def_0_4616.jpeg,1,59.7514
data_clean\train\def_front\cast_def_0_1273.jpeg,1,59.9415
data_clean\train\def_front\cast_def_0_9630.jpeg,1,59.9575
data_clean\train\def_front\cast_def_0_3972.jpeg,1,60.2542
data_clean\train\def_front\cast_def_0_4032.jpeg,1,60.3651
data_clean\train\def_front\cast_def_0_6926.jpeg,1,60.3719
data_clean\train\def_front\cast_def_0_7235.jpeg,1,60.4469
data_clean\train\def_front\cast_def_0_9691.jpeg,1,60.4533
data_clean\train\def_front\cast_def_0_4789.jpeg,1,60.4557
data_clean\train\def_front\cast_def_0_4625.jpeg,1,60.8092
data_clean\val\def_front\cast_def_0_594.jpeg,1,60.9448
data_clean\train\def_front\cast_def_0_1852.jpeg,1,61.1374
data_clean\train\def_front\cast_def_0_4303.jpeg,1,61.1906
data_clean\train\def_front\cast_def_0_8694.jpeg,1,61.2021
data_clean\train\def_front\cast_def_0_3135.jpeg,1,61.2070
data_clean\val\def_front\cast_def_0_67.jpeg,1,61.4915
data_clean\val\def_front\cast_def_0_7241.jpeg,1,61.5666
data_clean\val\def_front\new__0_6287.jpeg,1,61.5973
data_clean\train\def_front\cast_def_0_9065.jpeg,1,61.6039
data_clean\train\def_front\cast_def_0_893.jpeg,1,61.7239
data_clean\train\def_front\cast_def_0_7543.jpeg,1,62.0467
data_clean\train\def_front\cast_def_0_5746.jpeg,1,62.0483
data_clean\train\def_front\cast_def_0_3784.jpeg,1,62.0562
data_clean\train\def_front\cast_def_0_5963.jpeg,1,62.1353
data_clean\train\def_front\cast_def_0_9401.jpeg,1,62.3466
data_clean\val\def_front\cast_def_0_3122.jpeg,1,62.5604
data_clean\train\def_front\cast_def_0_8952.jpeg,1,62.7397
data_clean\train\def_front\cast_def_0_1167.jpeg,1,62.9739
data_clean\train\def_front\cast_def_0_9713.jpeg,1,63.0826
data_clean\train\def_front\cast_def_0_2678.jpeg,1,63.1655
data_clean\train\def_front\cast_def_0_3145.jpeg,1,63.1691
data_clean\train\def_front\cast_def_0_6080.jpeg,1,63.2714
data_clean\train\def_front\cast_def_0_3461.jpeg,1,63.4464
data_clean\train\def_front\cast_def_0_6141.jpeg,1,63.9198
data_clean\train\def_front\cast_def_0_9223.jpeg,1,64.0697
data_clean\train\def_front\cast_def_0_452.jpeg,1,64.0768
data_clean\train\def_front\cast_def_0_3092.jpeg,1,64.1887
data_clean\train\def_front\cast_def_0_8133.jpeg,1,64.3409
data_clean\train\def_front\cast_def_0_7978.jpeg,1,64.4296
data_clean\train\def_front\cast_def_0_3039.jpeg,1,64.5133
data_clean\train\def_front\cast_def_0_9831.jpeg,1,64.6071
data_clean\train\def_front\cast_def_0_7609.jpeg,1,64.6240
data_clean\train\def_front\cast_def_0_2190.jpeg,1,64.6635
data_clean\train\def_front\cast_def_0_2166.jpeg,1,64.8601
data_clean\train\def_front\cast_def_0_5303.jpeg,1,64.9441
data_clean\train\def_front\cast_def_0_4041.jpeg,1,64.9993
data_clean\train\def_front\cast_def_0_2501.jpeg,1,65.0195
data_clean\train\def_front\cast_def_0_8171.jpeg,1,65.0440
data_clean\train\def_front\cast_def_0_5539.jpeg,1,65.1993
data_clean\train\def_front\cast_def_0_1094.jpeg,1,65.2499
data_clean\train\def_front\cast_def_0_6684.jpeg,1,65.3799
data_clean\train\def_front\cast_def_0_9891.jpeg,1,65.5028
data_clean\train\def_front\cast_def_0_6892.jpeg,1,65.6090
data_clean\train\def_front\cast_def_0_7346.jpeg,1,65.8284
data_clean\train\def_front\cast_def_0_5382.jpeg,1,66.0326
data_clean\train\def_front\cast_def_0_9155.jpeg,1,66.0433
data_clean\train\def_front\cast_def_0_3048.jpeg,1,66.3421
data_clean\train\def_front\cast_def_0_1316.jpeg,1,66.3502
data_clean\train\def_front\cast_def_0_5726.jpeg,1,66.3609
data_clean\train\def_front\cast_def_0_8560.jpeg,1,66.3686
data_clean\train\def_front\cast_def_0_9435.jpeg,1,66.5668
data_clean\train\def_front\cast_def_0_69.jpeg,1,66.5890
data_clean\train\def_front\cast_def_0_2854.jpeg,1,66.7106
data_clean\train\def_front\cast_def_0_8800.jpeg,1,66.7564
data_clean\train\def_front\cast_def_0_6835.jpeg,1,66.9570
data_clean\val\def_front\cast_def_0_157.jpeg,1,67.1661
data_clean\val\def_front\new__0_9014.jpeg,1,67.2218
data_clean\train\def_front\cast_def_0_2817.jpeg,1,67.3120
data_clean\val\def_front\new__0_9248.jpeg,1,67.3464
data_clean\train\def_front\cast_def_0_6261.jpeg,1,67.6847
data_clean\train\def_front\cast_def_0_5016.jpeg,1,67.6866
data_clean\train\def_front\cast_def_0_70.jpeg,1,67.7609
data_clean\train\def_front\cast_def_0_2609.jpeg,1,67.8035
data_clean\train\def_front\cast_def_0_7909.jpeg,1,67.8260
data_clean\train\def_front\cast_def_0_5535.jpeg,1,67.8392
data_clean\train\def_front\cast_def_0_9521.jpeg,1,67.9441
data_clean\train\def_front\cast_def_0_4134.jpeg,1,67.9733
data_clean\val\def_front\cast_def_0_1466.jpeg,1,68.0001
data_clean\train\def_front\cast_def_0_8544.jpeg,1,68.0853
data_clean\train\def_front\cast_def_0_7195.jpeg,1,68.1572
data_clean\train\def_front\cast_def_0_2824.jpeg,1,68.3205
data_clean\train\def_front\cast_def_0_3793.jpeg,1,68.5669
data_clean\train\def_front\cast_def_0_1705.jpeg,1,68.5837
data_clean\train\def_front\cast_def_0_7191.jpeg,1,68.6367
data_clean\train\def_front\cast_def_0_6493.jpeg,1,68.7361
data_clean\train\def_front\cast_def_0_6592.jpeg,1,68.7611
data_clean\train\def_front\cast_def_0_7154.jpeg,1,68.8158
data_clean\train\def_front\cast_def_0_3797.jpeg,1,69.1251
data_clean\val\def_front\cast_def_0_643.jpeg,1,69.1601
data_clean\train\def_front\cast_def_0_6095.jpeg,1,69.2316
data_clean\train\def_front\cast_def_0_9802.jpeg,1,69.4085
data_clean\train\def_front\cast_def_0_9584.jpeg,1,69.4810
data_clean\train\def_front\cast_def_0_4909.jpeg,1,69.5639
data_clean\train\def_front\cast_def_0_3308.jpeg,1,69.6403
data_clean\train\def_front\cast_def_0_192.jpeg,1,69.6476
data_clean\train\def_front\cast_def_0_2500.jpeg,1,69.6563
data_clean\train\def_front\cast_def_0_1707.jpeg,1,69.7163
data_clean\train\def_front\cast_def_0_4080.jpeg,1,69.8010
data_clean\train\def_front\cast_def_0_1245.jpeg,1,69.8737
data_clean\val\def_front\cast_def_0_441.jpeg,1,70.1703
data_clean\train\def_front\cast_def_0_3958.jpeg,1,70.3775
data_clean\train\def_front\cast_def_0_3674.jpeg,1,70.6845
data_clean\train\def_front\cast_def_0_5674.jpeg,1,70.7099
data_clean\train\def_front\cast_def_0_7393.jpeg,1,70.8588
data_clean\train\def_front\cast_def_0_1737.jpeg,1,70.9967
data_clean\train\def_front\cast_def_0_7513.jpeg,1,71.0375
data_clean\train\def_front\cast_def_0_9212.jpeg,1,71.2791
data_clean\train\def_front\cast_def_0_2744.jpeg,1,71.4211
data_clean\train\def_front\cast_def_0_6047.jpeg,1,71.5279
data_clean\train\def_front\cast_def_0_8043.jpeg,1,71.6229
data_clean\train\def_front\cast_def_0_5044.jpeg,1,71.6780
data_clean\train\def_front\cast_def_0_7168.jpeg,1,72.0231
data_clean\train\def_front\cast_def_0_9540.jpeg,1,72.0607
data_clean\train\def_front\cast_def_0_6489.jpeg,1,72.1432
data_clean\train\def_front\cast_def_0_9988.jpeg,1,72.4648
data_clean\train\def_front\cast_def_0_6456.jpeg,1,73.3515
data_clean\train\def_front\cast_def_0_2760.jpeg,1,73.3760
data_clean\train\def_front\cast_def_0_1861.jpeg,1,73.4265
data_clean\train\def_front\cast_def_0_2157.jpeg,1,73.5892
data_clean\train\def_front\cast_def_0_4278.jpeg,1,73.6228
data_clean\train\def_front\cast_def_0_3769.jpeg,1,73.6255
data_clean\train\def_front\cast_def_0_4108.jpeg,1,73.6756
data_clean\train\def_front\cast_def_0_9633.jpeg,1,73.9142
data_clean\train\def_front\cast_def_0_9966.jpeg,1,73.9781
data_clean\train\def_front\cast_def_0_6325.jpeg,1,74.3632
data_clean\train\def_front\cast_def_0_9489.jpeg,1,74.7363
data_clean\train\def_front\cast_def_0_5439.jpeg,1,74.7647
data_clean\train\def_front\cast_def_0_4366.jpeg,1,74.8604
data_clean\val\def_front\cast_def_0_160.jpeg,1,75.0153
data_clean\val\def_front\cast_def_0_363.jpeg,1,75.0566
data_clean\train\def_front\cast_def_0_5082.jpeg,1,75.1248
data_clean\val\def_front\cast_def_0_1238.jpeg,1,75.1706
data_clean\train\def_front\cast_def_0_3153.jpeg,1,75.1749
data_clean\train\def_front\cast_def_0_8236.jpeg,1,75.5567
data_clean\train\def_front\cast_def_0_6431.jpeg,1,75.5801
data_clean\train\def_front\cast_def_0_6779.jpeg,1,75.6781
data_clean\train\def_front\cast_def_0_9374.jpeg,1,75.8005
data_clean\train\def_front\cast_def_0_2108.jpeg,1,75.8591
data_clean\train\def_front\cast_def_0_2035.jpeg,1,76.2007
data_clean\val\def_front\new__0_4633.jpeg,1,76.2268
data_clean\train\def_front\cast_def_0_5396.jpeg,1,76.3618
data_clean\train\def_front\cast_def_0_6156.jpeg,1,76.6638
data_clean\val\def_front\new__0_3255.jpeg,1,76.9967
data_clean\train\def_front\cast_def_0_6979.jpeg,1,77.2497
data_clean\train\def_front\cast_def_0_4537.jpeg,1,77.3936
data_clean\train\def_front\cast_def_0_7392.jpeg,1,77.5113
data_clean\train\def_front\cast_def_0_5704.jpeg,1,77.6195
data_clean\train\def_front\cast_def_0_7649.jpeg,1,77.7342
data_clean\train\def_front\cast_def_0_5365.jpeg,1,77.7730
data_clean\train\def_front\cast_def_0_475.jpeg,1,77.8735
data_clean\train\def_front\cast_def_0_2952.jpeg,1,77.9793
data_clean\train\def_front\cast_def_0_2091.jpeg,1,78.0376
data_clean\train\def_front\cast_def_0_9079.jpeg,1,78.3238
data_clean\train\def_front\cast_def_0_4313.jpeg,1,78.3855
data_clean\train\def_front\cast_def_0_9228.jpeg,1,78.4443
data_clean\val\def_front\cast_def_0_1424.jpeg,1,78.4811
data_clean\train\def_front\cast_def_0_5026.jpeg,1,78.6119
data_clean\train\def_front\cast_def_0_5231.jpeg,1,78.6809
data_clean\train\def_front\cast_def_0_8194.jpeg,1,79.2610
data_clean\train\def_front\cast_def_0_8493.jpeg,1,79.6469
data_clean\train\def_front\cast_def_0_5305.jpeg,1,79.7806
data_clean\train\def_front\cast_def_0_2077.jpeg,1,79.9678
data_clean\train\def_front\cast_def_0_3451.jpeg,1,80.0051
data_clean\train\def_front\cast_def_0_3785.jpeg,1,80.0101
data_clean\train\def_front\cast_def_0_7651.jpeg,1,80.0217
data_clean\train\def_front\cast_def_0_8266.jpeg,1,80.0828
data_clean\train\def_front\cast_def_0_7241.jpeg,1,80.3351
data_clean\train\def_front\cast_def_0_4019.jpeg,1,80.5471
data_clean\train\def_front\cast_def_0_1152.jpeg,1,80.6020
data_clean\train\def_front\cast_def_0_7524.jpeg,1,80.6339
data_clean\train\def_front\cast_def_0_8277.jpeg,1,80.8019
data_clean\train\def_front\cast_def_0_7471.jpeg,1,80.8787
data_clean\train\def_front\cast_def_0_3729.jpeg,1,81.2319
data_clean\train\def_front\cast_def_0_2895.jpeg,1,81.5162
data_clean\train\def_front\cast_def_0_3413.jpeg,1,81.5295
data_clean\train\def_front\cast_def_0_8499.jpeg,1,81.5305
data_clean\train\def_front\cast_def_0_7106.jpeg,1,81.5876
data_clean\train\def_front\cast_def_0_9098.jpeg,1,81.9070
data_clean\train\def_front\cast_def_0_3629.jpeg,1,82.0050
data_clean\train\def_front\cast_def_0_6880.jpeg,1,82.1598
data_clean\train\def_front\cast_def_0_6171.jpeg,1,82.3156
data_clean\train\def_front\cast_def_0_8416.jpeg,1,82.4309
data_clean\train\def_front\cast_def_0_6246.jpeg,1,82.6128
data_clean\train\def_front\cast_def_0_5552.jpeg,1,82.7593
data_clean\train\def_front\cast_def_0_2959.jpeg,1,83.2564
data_clean\train\def_front\cast_def_0_7856.jpeg,1,83.3255
data_clean\train\def_front\cast_def_0_2149.jpeg,1,83.3815
data_clean\train\def_front\cast_def_0_1931.jpeg,1,83.4489
data_clean\train\def_front\cast_def_0_5663.jpeg,1,83.4999
data_clean\train\def_front\cast_def_0_6890.jpeg,1,83.6188
data_clean\train\def_front\cast_def_0_8533.jpeg,1,83.6366
data_clean\train\def_front\cast_def_0_3761.jpeg,1,83.6460
data_clean\train\def_front\cast_def_0_4796.jpeg,1,83.7773
data_clean\train\def_front\cast_def_0_9294.jpeg,1,83.8666
data_clean\train\def_front\cast_def_0_8434.jpeg,1,84.0398
data_clean\train\def_front\cast_def_0_3611.jpeg,1,84.3834
data_clean\train\def_front\cast_def_0_6483.jpeg,1,84.4929
data_clean\train\def_front\cast_def_0_6935.jpeg,1,84.5408
data_clean\train\def_front\cast_def_0_6365.jpeg,1,84.5429
data_clean\val\def_front\cast_def_0_589.jpeg,1,84.6248
data_clean\train\def_front\cast_def_0_4510.jpeg,1,84.8625
